MAG	Domain	Phylum	Class	Order	Family	Genus	Species
Sg_CRR933440_bin.191	Bacteria	Bacteroidota	SZUA-365	SZUA-365	SZUA-365	JAOSJT01	
Sg_CRR933440_bin.192	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	UBA6109	UBA6109	
Sg_CRR933440_bin.193	Bacteria	Armatimonadota	UBA5377	UBA5377	UBA11051	UBA11051	UBA11051 sp003542955
Sg_CRR933440_bin.195	Bacteria	Actinomycetota	Coriobacteriia	Anaerosomatales	PHET01	PHET01	
Sg_CRR933440_bin.196	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	CG1-02-41-26		
Sg_CRR933440_bin.197	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	Smithellaceae	MVRV01	MVRV01 sp002068015
Sg_CRR933440_bin.198	Bacteria	Planctomycetota	Brocadiia	CAIUPP01	CAIUPP01	JAKJEM01	
Sg_CRR933440_bin.199	Bacteria	Marinisomatota	UBA2242	UBA2242	UBA2242	UBA2242	
Sg_CRR933440_bin.2	Bacteria	Verrucomicrobiota	Kiritimatiellia	LD1-PB3_B	Lenti-01	Lenti-01	
Sg_CRR933440_bin.200	Bacteria	Patescibacteria	ABY1	UBA2591	UBA6264	JAQTOB01	
Sg_CRR933440_bin.202	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Thermoguttaceae	JAEWUR01	
Sg_CRR933440_bin.203	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	PHBD01	PHBD01	
Sg_CRR933440_bin.204	Bacteria	Actinomycetota	Thermoleophilia	Miltoncostaeales	Miltoncostaeaceae	Miltoncostaea	
Sg_CRR933440_bin.205	Bacteria	Bacteroidota	SZUA-365	SZUA-365	SZUA-365	JARYLZ01	
Sg_CRR933440_bin.207	Bacteria	Bacteroidota	Kapaibacteriia	Kapaibacteriales	UBA2268	PGYU01	PGYU01 sp018335795
Sg_CRR933440_bin.208	Bacteria	Armatimonadota	JAAZEB01	JAAZEB01	JAAZEB01	DUUU01	
Sg_CRR933440_bin.211	Bacteria	Patescibacteria	Paceibacteria	UBA6257	UBA6257	MWBJ01	
Sg_CRR933440_bin.212	Bacteria	Chloroflexota	Anaerolineae	DRVO01	DRVO01		
Sg_CRR933440_bin.214	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales			
Sg_CRR933440_bin.215	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	UBA2387	
Sg_CRR933440_bin.216	Bacteria	Pseudomonadota	Alphaproteobacteria	Ferrovibrionales	Ferrovibrionaceae	JAHCJQ01	
Sg_CRR933440_bin.219	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	Cloacimonadaceae	Cloacimonas	Cloacimonas acidaminivorans
Sg_CRR933440_bin.224	Bacteria	Chloroflexota	Dehalococcoidia	GIF9	AB-539-J10	SKVJ01	
Sg_CRR933440_bin.226	Bacteria	Patescibacteria	Microgenomatia	GWA2-44-7	UBA8517	JAHKAL01	
Sg_CRR933440_bin.227	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Kaistiaceae	Bauldia	
Sg_CRR933440_bin.229	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Thermoguttaceae		
Sg_CRR933440_bin.23	Bacteria	Armatimonadota	UBA5377	UBA1398	UBA1398	UBA1398	
Sg_CRR933440_bin.232	Bacteria	Patescibacteria	WWE3	UBA101185	UBA10185	JAAZNV01	
Sg_CRR933440_bin.233	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	T78	T78 sp012517865
Sg_CRR933440_bin.236	Bacteria	Patescibacteria	ABY1	BM507	UBA12465	GCA-002841655	
Sg_CRR933440_bin.24	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	UBA6170	UBA6170 sp002840735
Sg_CRR933440_bin.241	Bacteria	Chloroflexota	Anaerolineae	B4-G1	SLSP01	JAAZNO01	JAAZNO01 sp018055515
Sg_CRR933440_bin.243	Bacteria	Actinomycetota	Coriobacteriia	Anaerosomatales	Anaerosomataceae	WSXY01	
Sg_CRR933440_bin.244	Bacteria	Patescibacteria	Paceibacteria	UBA6257	UBA6257	DAOVIY01	
Sg_CRR933440_bin.245	Bacteria	Patescibacteria	Microgenomatia	GWA2-44-7	UBA8517	JAHKAL01	
Sg_CRR933440_bin.247	Bacteria	Pseudomonadota	Gammaproteobacteria	JAQSXL01	JAQSXL01	JAQSXL01	
Sg_CRR933440_bin.248	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	UBA4778	JAQTPK01	
Sg_CRR933440_bin.249	Bacteria	Patescibacteria	Paceibacteria	Moranbacterales	UBA2206	JAKLFF01	
Sg_CRR933440_bin.25	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	UBA5619	UBA5619	
Sg_CRR933440_bin.250	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Rectinemataceae	Rectinema	
Sg_CRR933440_bin.251	Bacteria	Verrucomicrobiota	Kiritimatiellia	JAAZAB01	JAAZAB01		
Sg_CRR933440_bin.252	Bacteria	Auribacterota	Auribacteria	Auribacterales	Auribacteraceae		
Sg_CRR933440_bin.253	Bacteria	Marinisomatota	UBA2242	UBA2242	UBA2242	UBA2242	
Sg_CRR933440_bin.254	Bacteria	Atribacterota	JS1	SB-45	34-128	UBA6251	
Sg_CRR933440_bin.259	Bacteria	Chloroflexota	Chloroflexia	Thermomicrobiales	UBA6265	JACCYX01	
Sg_CRR933440_bin.26	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823	JAAZNS01	
Sg_CRR933440_bin.267	Bacteria	Patescibacteria	Paceibacteria	UBA6257	UBA6257		
Sg_CRR933440_bin.27	Bacteria	Caldisericota	Caldisericia	Caldisericales	Caldisericaceae	Caldisericum	
Sg_CRR933440_bin.270	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	
Sg_CRR933440_bin.272	Bacteria	Patescibacteria	Microgenomatia	GWA2-44-7	UBA8517	Ch104c	
Sg_CRR933440_bin.29	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae	JABHYP01	
Sg_CRR933440_bin.3	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA5738	UBA5738	
Sg_CRR933440_bin.35	Bacteria	Omnitrophota	Koll11	Gygaellales	Profunditerraquicolaceae		
Sg_CRR933440_bin.36	Bacteria	Pseudomonadota	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	Reyranella sp030651995
Sg_CRR933440_bin.37	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	CADCSY01	JAEKLB01	
Sg_CRR933440_bin.38	Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentiales	SLHB01	JAHDWY01	
Sg_CRR933440_bin.4	Bacteria	Patescibacteria	UBA1384	2-12-FULL-50-11	2-12-FULL-50-11		
Sg_CRR933440_bin.40	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	UBA2377	
Sg_CRR933440_bin.42	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Saccharicenantaceae		
Sg_CRR933440_bin.43	Bacteria	Actinomycetota	Thermoleophilia	UBA2241	UBA2241	UBA2241	
Sg_CRR933440_bin.44	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Ga0077548	
Sg_CRR933440_bin.45	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA5633	UBA5633	
Sg_CRR933440_bin.48	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA5633	UBA5633	
Sg_CRR933440_bin.51	Bacteria	Eremiobacterota	Xenobia	Xenobiales	Xenobiaceae	Xenobium	Xenobium sp022839105
Sg_CRR933440_bin.52	Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Denitrovibrionaceae	Geovibrio	Geovibrio ferrireducens
Sg_CRR933440_bin.53	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	WMHbin7	WMHbin7	
Sg_CRR933440_bin.54	Bacteria	Bacillota_E	JAUYEG01	JAUYEG01	JAUYEG01		
Sg_CRR933440_bin.55	Bacteria	Caldisericota	Caldisericia	Caldisericales	Caldisericaceae		
Sg_CRR933440_bin.56	Bacteria	Pseudomonadota	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	
Sg_CRR933440_bin.61	Bacteria	Patescibacteria	Microgenomatia	UBA10105	UBA927	UBA10108	
Sg_CRR933440_bin.63	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA5633	UBA5633	
Sg_CRR933440_bin.64	Bacteria	Patescibacteria	ABY1	Veblenbacterales	UBA10138	JAHITT01	
Sg_CRR933440_bin.65	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae		
Sg_CRR933440_bin.67	Bacteria	Eisenbacteria	RBG-16-71-46	CAIMUX01	CAIMUX01		
Sg_CRR933440_bin.68	Bacteria	Verrucomicrobiota	Kiritimatiellia	CAIQIC01	GWF2-57-35		
Sg_CRR933440_bin.7	Bacteria	Chloroflexota	Dehalococcoidia	UBA2247	UBA2247	UBA2247	
Sg_CRR933440_bin.70	Bacteria	Patescibacteria	Dojkabacteria	SC72	SC72	JALNYV01	
Sg_CRR933440_bin.71	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	JACDCH01	UBA9382	
Sg_CRR933440_bin.72	Bacteria	Patescibacteria	UBA1384				
Sg_CRR933440_bin.73	Bacteria	Bacillota_A	Clostridia	Saccharofermentanales	UBA5734		
Sg_CRR933440_bin.75	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	UBA8958	JAOAFE01	
Sg_CRR933440_bin.78	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Limisphaerales	J093	JAAYVR01	JAAYVR01 sp012517065
Sg_CRR933440_bin.8	Bacteria	Patescibacteria	Microgenomatia	GWA2-44-7	UBA8517	Ch104c	Ch104c sp013426185
Sg_CRR933440_bin.80	Bacteria	Patescibacteria	Microgenomatia	UBA1400	MFAQ01		
Sg_CRR933440_bin.82	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	Smithellaceae		
Sg_CRR933440_bin.85	Bacteria	Bacillota_G	SHA-98	UBA4971	UBA4971	UBA6256	UBA6256 sp030024085
Sg_CRR933440_bin.86	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	JAIWNK01	JAIWNK01 sp020216845
Sg_CRR933440_bin.87	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	GWE2-42-39	
Sg_CRR933440_bin.88	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Nitricoxidireducens	
Sg_CRR933440_bin.89	Bacteria	Patescibacteria	UBA1384	JAMDBS01	DAOVQR01		
Sg_CRR933440_bin.9	Bacteria	Bacteroidota	Kapaibacteriia	Kapaibacteriales	UBA2268	GWF2-33-9	
Sg_CRR933440_bin.91	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Sulfuricystis	
Sg_CRR933440_bin.92	Bacteria	Pseudomonadota	Gammaproteobacteria	UBA5335	UBA5335	Macondimonas	
Sg_CRR933440_bin.94	Bacteria	Omnitrophota	Koll11	Velamenicoccales	Velamenicoccaceae	Velamenicoccus	
Sg_CRR933440_bin.95	Bacteria	Elusimicrobiota	Endomicrobiia	PHAN01	PHAN01		
Sg_CRR933440_bin.99	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	UBA8958	JAKPCH01	JAKPCH01 sp029553375
Sg_CRR933441_bin.1	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Bellilinea	
Sg_CRR933441_bin.10	Bacteria	Patescibacteria	ABY1	BM507	UBA12465	UBA12465	
Sg_CRR933441_bin.100	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	PEYH01		
Sg_CRR933441_bin.102	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	Cloacimonadaceae	PHBP01	
Sg_CRR933441_bin.103	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA5738	UBA5738	
Sg_CRR933441_bin.104	Bacteria	Riflebacteria	Ozemobacteria	Ozemobacterales	Ozemobacteraceae	Rifleibacterium	
Sg_CRR933441_bin.105	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter braakii
Sg_CRR933441_bin.109	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA5559	UBA5559 sp002425705
Sg_CRR933441_bin.11	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	ML635J-15	Bact-19	
Sg_CRR933441_bin.110	Bacteria	Desulfobacterota_G	Syntrophorhabdia	Syntrophorhabdales	Syntrophorhabdaceae		
Sg_CRR933441_bin.111	Bacteria	Bacillota_I	Bacilli_A	Acholeplasmatales	Acholeplasmataceae		
Sg_CRR933441_bin.112	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Villigracilaceae	UBA5195	
Sg_CRR933441_bin.113	Bacteria	Bacillota_B	Syntrophomonadia	Syntrophomonadales	Syntrophomonadaceae		
Sg_CRR933441_bin.114	Bacteria	Bacteroidota	Kapaibacteriia	Kapaibacteriales	UBA2268	GWF2-33-9	
Sg_CRR933441_bin.116	Bacteria	Latescibacterota	MWCZ01	MWCZ01	MWCZ01	MWCZ01	
Sg_CRR933441_bin.118	Bacteria	Armatimonadota	UBA5377	UBA5377	JABLXH01	JABLXH01	
Sg_CRR933441_bin.12	Bacteria	Bacillota_A	Clostridia	Acetivibrionales	DUMC01	DUMC01	
Sg_CRR933441_bin.120	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	DSM-6294	Venatoribacter	
Sg_CRR933441_bin.121	Bacteria	Armatimonadota	UBA5377	UBA5377	UBA5352	UBA5352	
Sg_CRR933441_bin.125	Bacteria	Chloroflexota	Dehalococcoidia	GIF9	UBA5629	UBA5629	
Sg_CRR933441_bin.127	Bacteria	Bacillota_B	TC1	TC1	UBA5767		
Sg_CRR933441_bin.128	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae		
Sg_CRR933441_bin.129	Bacteria	Bacillota_B	Peptococcia	DRI-13	DRI-13	PHAD01	
Sg_CRR933441_bin.13	Bacteria	Bacillota_G	DTU025	DTUO25			
Sg_CRR933441_bin.130	Bacteria	Armatimonadota	UBA5377	UBA5377	JABLXH01	JABLXH01	
Sg_CRR933441_bin.132	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium	
Sg_CRR933441_bin.133	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Sulfuricystis	Sulfuricystis sp013388985
Sg_CRR933441_bin.134	Bacteria	Bacillota_B	Desulfitobacteriia	Desulfitobacteriales	Syntrophobotulaceae	Gracilibacter	
Sg_CRR933441_bin.142	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	UBA3254		
Sg_CRR933441_bin.143	Bacteria	Patescibacteria	Dojkabacteria	SC72	SC72	UBA2177	
Sg_CRR933441_bin.144	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Thiobacillaceae	PFJX01	PFJX01 sp937949525
Sg_CRR933441_bin.145	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	MVYY01	MVYY01 sp002068215
Sg_CRR933441_bin.146	Bacteria	Patescibacteria	UBA1384	JAMDBS01	DAOVQR01		
Sg_CRR933441_bin.147	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	PLanc-01	PLanc-01 sp018055905
Sg_CRR933441_bin.148	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	Azonexus hydrophilus
Sg_CRR933441_bin.150	Bacteria	Sumerlaeota	Sumerlaeia	SLMS01	JAHLLQ01	JAHCAW01	
Sg_CRR933441_bin.152	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	UBA4778	UBA2207	
Sg_CRR933441_bin.153	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	CAJBBX01	JAAYVH01	JAAYVH01 sp012517255
Sg_CRR933441_bin.156	Bacteria	Spirochaetota	UBA4802	UBA4802	UBA5368	MVZN01	
Sg_CRR933441_bin.16	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Acidaminobacteraceae	Fusibacter_C	
Sg_CRR933441_bin.160	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	UBA1413	
Sg_CRR933441_bin.161	Bacteria	Bacillota_I	Bacilli_A	Erysipelotrichales	Erysipelotrichaceae	UBA6182	UBA6182 sp018333955
Sg_CRR933441_bin.162	Bacteria	Bacillota_A	Clostridia	Tissierellales	Tissierellaceae	JAUWAD01	JAUWAD01 sp030602225
Sg_CRR933441_bin.163	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae		
Sg_CRR933441_bin.164	Bacteria	Armatimonadota	UBA5829	UBA5829	UBA5829		
Sg_CRR933441_bin.166	Bacteria	Chloroflexota	Anaerolineae	B4-G1	SLSP01	JAAZNO01	
Sg_CRR933441_bin.167	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	GWF2-50-93	DYMC01	
Sg_CRR933441_bin.169	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Bact-08	Bact-08 sp001897515
Sg_CRR933441_bin.170	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Humidesulfovibrio	
Sg_CRR933441_bin.171	Bacteria	Planctomycetota	Brocadiia	CAIUPP01			
Sg_CRR933441_bin.172	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	SCSIO-59966	SCSIO-59966	SCSIO-59966 sp020881835
Sg_CRR933441_bin.173	Bacteria	Bacillota_A	Clostridia	Christensenellales	Aristaeellaceae	Limiplasma	Limiplasma sp001604105
Sg_CRR933441_bin.174	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae		
Sg_CRR933441_bin.176	Bacteria	Patescibacteria	ABY1	BM507	UBA12465	UBA12465	
Sg_CRR933441_bin.177	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tenuifilaceae	Tenuifilum	
Sg_CRR933441_bin.18	Bacteria	Chloroflexota	Dehalococcoidia	GIF9	UBA5629	UBA6808	
Sg_CRR933441_bin.180	Bacteria	Eremiobacterota	JAJTBE01	JAJTBE01			
Sg_CRR933441_bin.181	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	JAEXOD01	
Sg_CRR933441_bin.185	Bacteria	Bacillota_I	Bacilli_A	Erysipelotrichales	Erysipelotrichaceae	UBA2227	
Sg_CRR933441_bin.186	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	UBA1877	Sulfurospirillum_B	
Sg_CRR933441_bin.187	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	Smithellaceae	Smithella	
Sg_CRR933441_bin.189	Bacteria	Pseudomonadota	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	JAQVJI01	
Sg_CRR933441_bin.19	Bacteria	Riflebacteria	Ozemobacteria	Ozemobacterales	Ozemobacteraceae	Rifleibacterium	
Sg_CRR933441_bin.190	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Pelolinea	
Sg_CRR933441_bin.191	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Paludibacter	
Sg_CRR933441_bin.193	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	JAFGMM01	JAOSJO01	
Sg_CRR933441_bin.194	Bacteria	Bacillota_A	Clostridia	Saccharofermentanales	UBA5734	JAAYBY01	
Sg_CRR933441_bin.195	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	DSYU01	
Sg_CRR933441_bin.196	Bacteria	Desulfobacterota_G	Syntrophorhabdia	Syntrophorhabdales	Syntrophorhabdaceae	Syntrophorhabdus	
Sg_CRR933441_bin.197	Bacteria	SLNR01	SLNR01	SLNR01	SLNR01		
Sg_CRR933441_bin.2	Bacteria	Patescibacteria	Microgenomatia	UBA1400	PJMF01	JAHIVK01	
Sg_CRR933441_bin.200	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Stappiaceae	Polymorphum	Polymorphum gilvum
Sg_CRR933441_bin.203	Bacteria	Pseudomonadota	Gammaproteobacteria	JG42	JG42	Sulfurivermis	
Sg_CRR933441_bin.204	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Bact-08	Bact-08 sp002425935
Sg_CRR933441_bin.205	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium	
Sg_CRR933441_bin.206	Bacteria	Patescibacteria	Microgenomatia	UBA1400	PJMF01		
Sg_CRR933441_bin.207	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Propionicimonas	Propionicimonas sp002482525
Sg_CRR933441_bin.213	Bacteria	Patescibacteria	Paceibacteria	UBA6257	UBA6257		
Sg_CRR933441_bin.214	Bacteria	Eremiobacterota	JAJTBE01	JAJTBE01			
Sg_CRR933441_bin.23	Bacteria	Bacillota_B	Peptococcia	DRI-13	DRI-13	UBA6129	
Sg_CRR933441_bin.24	Bacteria	Patescibacteria	Microgenomatia	UBA12405	UBA6130	UBA6130	
Sg_CRR933441_bin.25	Bacteria	Bacillota_E	JAUYEF01	JAUYEF01	JAUYEF01		
Sg_CRR933441_bin.29	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	JAAYJT01	JAAYJT01	
Sg_CRR933441_bin.3	Bacteria	Desulfobacterota_G	Syntrophorhabdia	Syntrophorhabdales	Syntrophorhabdaceae	Delta-02	
Sg_CRR933441_bin.31	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas	
Sg_CRR933441_bin.33	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	Smithellaceae	UBA4810	UBA4810 sp002478265
Sg_CRR933441_bin.37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Paludibacter	
Sg_CRR933441_bin.38	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	RCIO01	
Sg_CRR933441_bin.39	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Sulfuricystis	
Sg_CRR933441_bin.4	Bacteria	Armatimonadota	UBA5377	UBA5377	UBA11051	UBA11051	
Sg_CRR933441_bin.43	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Pseudopelobacteraceae	Trichlorobacter	
Sg_CRR933441_bin.44	Bacteria	Armatimonadota	UBA5377	UBA5377	UBA5352	JALGVA01	
Sg_CRR933441_bin.45	Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentiales	SLHB01		
Sg_CRR933441_bin.46	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	Smithellaceae	Smithella	
Sg_CRR933441_bin.48	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Acidaminobacteraceae	Acidaminobacter	
Sg_CRR933441_bin.5	Bacteria	Spirochaetota	Spirochaetia	Sphaerochaetales	Sphaerochaetaceae	Sphaerochaeta	Sphaerochaeta sp002432715
Sg_CRR933441_bin.54	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Bellilinea	
Sg_CRR933441_bin.56	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Seramator	Seramator sp029975415
Sg_CRR933441_bin.57	Bacteria	Chloroflexota	Dehalococcoidia	GIF9			
Sg_CRR933441_bin.58	Bacteria	Chloroflexota	Anaerolineae	B4-G1	SLSP01		
Sg_CRR933441_bin.59	Bacteria	Desulfobacterota_G	Syntrophorhabdia	Syntrophorhabdales	Syntrophorhabdaceae	MWEV01	
Sg_CRR933441_bin.6	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Ignavibacterium	
Sg_CRR933441_bin.60	Bacteria	Bacteroidota	Kapaibacteriia	Kapaibacteriales	UBA2268	JAKIZO01	JAKIZO01 sp022707965
Sg_CRR933441_bin.62	Bacteria	Bacillota_A	Clostridia	Eubacteriales	Eubacteriaceae	Acetobacterium	Acetobacterium wieringae
Sg_CRR933441_bin.63	Bacteria	Patescibacteria	Dojkabacteria	SC72	SC72	UBA5232	UBA5232 sp903840015
Sg_CRR933441_bin.64	Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferrivibrionaceae		
Sg_CRR933441_bin.65	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium	
Sg_CRR933441_bin.66	Bacteria	Bacillota_A	Clostridia	Christensenellales	SZUA-584	SZUA-584	
Sg_CRR933441_bin.67	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium	
Sg_CRR933441_bin.68	Bacteria	Desulfobacterota_G	Syntrophorhabdia	Syntrophorhabdales	Syntrophorhabdaceae	UBA5609	UBA5609 sp002418945
Sg_CRR933441_bin.69	Bacteria	Chloroflexota	Anaerolineae	UBA1429	UBA1429	JAIOAW01	
Sg_CRR933441_bin.71	Bacteria	Bipolaricaulota	Bipolaricaulia	Bipolaricaulales	Bipolaricaulaceae	Bipolaricaulis	
Sg_CRR933441_bin.72	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Rectinemataceae	UBA2256	UBA2256 sp001603165
Sg_CRR933441_bin.73	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	UBA9959	JAAYVG01	
Sg_CRR933441_bin.75	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Bact-08	
Sg_CRR933441_bin.76	Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentiales	SLHB01		
Sg_CRR933441_bin.77	Bacteria	Chloroflexota	Anaerolineae	DRVO01	DRVO01	Ch71	
Sg_CRR933441_bin.8	Bacteria	Bacillota_I	Bacilli_A	Acholeplasmatales	Acholeplasmataceae	UBA2284	
Sg_CRR933441_bin.80	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Pseudothauera	Pseudothauera lacus
Sg_CRR933441_bin.81	Bacteria	Bacillota_A	Clostridia	Clostridiales	Clostridiaceae	Proteiniclasticum	Proteiniclasticum sp003514505
Sg_CRR933441_bin.82	Bacteria	Bacillota	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	Exiguobacterium sp020832205
Sg_CRR933441_bin.83	Bacteria	Synergistota	Synergistia	Synergistales	Aminobacteriaceae	Aminivibrio	Aminivibrio pyruvatiphilus
Sg_CRR933441_bin.84	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Thermoguttaceae	Thermogutta	
Sg_CRR933441_bin.86	Bacteria	Electryoneota	AABM5-125-24	Hatepunaeales	Hatepunaeaceae		
Sg_CRR933441_bin.88	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	XYB12-FULL-38-5	
Sg_CRR933441_bin.89	Bacteria	Patescibacteria	Microgenomatia	GWA2-44-7	UBA8517	UBA8517	
Sg_CRR933441_bin.9	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	Smithellaceae	UBA8904	
