MAG,Domain,Phylum,Class,Order,Family,Genus,Species
Sg_CRR933439_bin.25,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Nocardioides,Unassigned
Sg_CRR933439_bin.28,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Elioraea,Elioraea tepidiphila
Sg_CRR933439_bin.29,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosospira,Unassigned
Sg_CRR933439_bin.3,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Microtrichaceae,SKRR01,Unassigned
Sg_CRR933439_bin.30,Bacteria,Actinomycetota,Thermoleophilia,Miltoncostaeales,Miltoncostaeaceae,Miltoncostaea,Unassigned
Sg_CRR933439_bin.31,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,JAEUIK01,Unassigned,Unassigned
Sg_CRR933439_bin.32,Bacteria,Actinomycetota,Actinomycetes,Jiangellales,Jiangellaceae,Unassigned,Unassigned
Sg_CRR933439_bin.34,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella_A,Legionella_A londiniensis
Sg_CRR933439_bin.35,Bacteria,Gemmatimonadota,Gemmatimonadetes,Longimicrobiales,RSA9,SH-MAG3,Unassigned
Sg_CRR933439_bin.36,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Nocardioides,Unassigned
Sg_CRR933439_bin.38,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,UBA6910,Unassigned,Unassigned
Sg_CRR933439_bin.39,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,JAGUYG01,Unassigned
Sg_CRR933439_bin.4,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Porticoccaceae,JAGPUQ01,Unassigned
Sg_CRR933439_bin.40,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Unassigned,Unassigned
Sg_CRR933439_bin.42,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Aestuariivirgaceae,Nordella,Unassigned
Sg_CRR933439_bin.43,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Sep-70,Unassigned,Unassigned
Sg_CRR933439_bin.44,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Aquabacter,Aquabacter sp013911975
Sg_CRR933439_bin.46,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,SYBY01,Unassigned
Sg_CRR933439_bin.47,Bacteria,Pseudomonadota,Alphaproteobacteria,GCA-2731375,GCA-2731375,Unassigned,Unassigned
Sg_CRR933439_bin.48,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Unassigned,Unassigned
Sg_CRR933439_bin.5,Bacteria,Pseudomonadota,Alphaproteobacteria,CADEGL01,CADEGL01,CADEGL01,Unassigned
Sg_CRR933439_bin.50,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Microbacterium,Unassigned
Sg_CRR933439_bin.51,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,P52-10,Unassigned
Sg_CRR933439_bin.54,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,P52-10,Unassigned
Sg_CRR933439_bin.55,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Lacipirellulaceae,Unassigned,Unassigned
Sg_CRR933439_bin.56,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Im1,Rhodoligotrophos,Unassigned
Sg_CRR933439_bin.58,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,JACDCH01,UBA9382,Unassigned
Sg_CRR933439_bin.59,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Pseudolysinimonas,Unassigned
Sg_CRR933439_bin.6,Bacteria,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,UBA4096,Unassigned
Sg_CRR933439_bin.60,Bacteria,Patescibacteria,Microgenomatia,UBA1400,PJMF01,OMIS01,Unassigned
Sg_CRR933439_bin.61,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Unassigned
Sg_CRR933439_bin.62,Bacteria,Pseudomonadota,Alphaproteobacteria,MPNO01,UBA2964,WHUE01,Unassigned
Sg_CRR933439_bin.64,Bacteria,Chloroflexota,Dehalococcoidia,UBA2979,UBA2979,W-Chloroflexi-9,Unassigned
Sg_CRR933439_bin.67,Bacteria,Pseudomonadota,Alphaproteobacteria,SMXQ01,SMXQ01,Unassigned,Unassigned
Sg_CRR933439_bin.68,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,JAEUWI01,Unassigned,Unassigned
Sg_CRR933439_bin.70,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,G019454225,Unassigned
Sg_CRR933439_bin.71,Bacteria,Pseudomonadota,Alphaproteobacteria,Ferrovibrionales,Ferrovibrionaceae,Unassigned,Unassigned
Sg_CRR933439_bin.72,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,JACCES01,JACCES01 sp029263615
Sg_CRR933439_bin.73,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,CADCSY01,JAEKLB01,Unassigned
Sg_CRR933439_bin.75,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Verticiella,Unassigned
Sg_CRR933439_bin.76,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Wagnerdoeblera,Unassigned
Sg_CRR933439_bin.77,Bacteria,Actinomycetota,Actinomycetes,S36-B12,S36-B12,Unassigned,Unassigned
Sg_CRR933439_bin.8,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Sep-70,VAYN01,Unassigned
Sg_CRR933439_bin.80,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Extensimonas,Unassigned
Sg_CRR933439_bin.81,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ramlibacter,Unassigned
Sg_CRR933439_bin.82,Bacteria,Bacillota,Clostridia,Tissierellales,Tissierellaceae,Soehngenia,Soehngenia sp014360205
Sg_CRR933439_bin.83,Bacteria,Pseudomonadota,Alphaproteobacteria,Bin65,Bin65,SBBV01,Unassigned
Sg_CRR933439_bin.84,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,SKSP01,Unassigned
Sg_CRR933439_bin.85,Bacteria,Armatimonadota,SYMT01,SYMT01,SYMT01,Unassigned,Unassigned
Sg_CRR933439_bin.86,Bacteria,Chloroflexota,Anaerolineae,Caldilineales,Caldilineaceae,Caldilinea,Unassigned
Sg_CRR933439_bin.87,Bacteria,Chloroflexota,Dehalococcoidia,UBA2979,UBA2979,W-Chloroflexi-9,Unassigned
Sg_CRR933439_bin.88,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,UBA10027,Mycosynbacter,Unassigned
Sg_CRR933439_bin.9,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,JADGHE01,Unassigned
Sg_CRR933439_bin.90,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Govaniaceae,PRO5,Unassigned
Sg_CRR933439_bin.91,Bacteria,Pseudomonadota,Alphaproteobacteria,SHVZ01,SHVZ01,SHVZ01,Unassigned
Sg_CRR933439_bin.93,Bacteria,Pseudomonadota,Alphaproteobacteria,JAJUGE01,JAJUGE01,Unassigned,Unassigned
Sg_CRR933439_bin.94,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,UBA6163,Unassigned
Sg_CRR933439_bin.95,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Achromobacter,Achromobacter animicus
Sg_CRR933439_bin.96,Bacteria,Pseudomonadota,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Unassigned
Sg_CRR933439_bin.98,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Dietzia,Dietzia cercidiphylli
Sg_CRR933440_bin.10,Bacteria,Bacillota,Desulfotomaculia,Desulfotomaculales,Nap2-2B,Unassigned,Unassigned
Sg_CRR933440_bin.100,Bacteria,Patescibacteria,Microgenomatia,UBA12405,BS750m-G30,Unassigned,Unassigned
Sg_CRR933440_bin.101,Bacteria,Eremiobacterota,JACPDS01,JACPDS01,Unassigned,Unassigned,Unassigned
Sg_CRR933440_bin.104,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JACABE01,JACABE01,Unassigned
Sg_CRR933440_bin.105,Bacteria,Planctomycetota,Phycisphaerae,UBA1845,Fen-1342,JALSRY01,Unassigned
Sg_CRR933440_bin.106,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,UBA4778,Unassigned,Unassigned
Sg_CRR933440_bin.107,Bacteria,Acidobacteriota,Aminicenantia,UBA2199,Unassigned,Unassigned,Unassigned
Sg_CRR933440_bin.108,Bacteria,Bacillota,Peptococcia,DRI-13,DRI-13,UBA6129,Unassigned
Sg_CRR933440_bin.109,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,UBA4781,Unassigned
Sg_CRR933440_bin.11,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Pelolinea,Unassigned
Sg_CRR933440_bin.110,Bacteria,Patescibacteria,Paceibacteria,Moranbacterales,UBA2206,Unassigned,Unassigned
Sg_CRR933440_bin.112,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella gormanii
Sg_CRR933440_bin.114,Bacteria,Patescibacteria,Dojkabacteria,SC72,SC72,UBA2177,UBA2177 sp022840695
Sg_CRR933440_bin.116,Bacteria,Poribacteria,DTPJ01,DTPJ01,DTPJ01,Unassigned,Unassigned
Sg_CRR933440_bin.117,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Giesbergeria,Giesbergeria sp001770955
Sg_CRR933440_bin.118,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,JAKQTR01,Unassigned,Unassigned
Sg_CRR933440_bin.119,Bacteria,Poribacteria,DTPJ01,DTPJ01,DTPJ01,Unassigned,Unassigned
Sg_CRR933440_bin.120,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Pseudopelobacteraceae,Trichlorobacter,Trichlorobacter lovleyi
Sg_CRR933440_bin.122,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuricystis,Sulfuricystis sp024709955
Sg_CRR933440_bin.124,Bacteria,Ratteibacteria,UBA8468,B48-G9,JAFGKM01,JAFGKM01,Unassigned
Sg_CRR933440_bin.126,Bacteria,Omnitrophota,Koll11,Duberdicusellales,4484-171,JAJYOP01,Unassigned
Sg_CRR933440_bin.127,Bacteria,Patescibacteria,ABY1,BM507,UBA917,UBA1359,UBA1359 sp022705845
Sg_CRR933440_bin.13,Bacteria,Chloroflexota,Dehalococcoidia,Dehalococcoidales,SURF-40,SURF-40,Unassigned
Sg_CRR933440_bin.132,Bacteria,Acidobacteriota,UBA4820,UBA4820,UBA4820,UBA4820,Unassigned
Sg_CRR933440_bin.133,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Limisphaerales,UBA8199,JARKQH01,JARKQH01 sp029974925
Sg_CRR933440_bin.134,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium,Unassigned
Sg_CRR933440_bin.135,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Leptolinea,Unassigned
Sg_CRR933440_bin.136,Bacteria,Hinthialibacterota,Hinthialibacteria,Hinthialibacterales,Hinthialibacteraceae,Unassigned,Unassigned
Sg_CRR933440_bin.137,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Desulfobacillus,Desulfobacillus sp003105015
Sg_CRR933440_bin.14,Bacteria,Patescibacteria,ABY1,BM507,UBA12465,UBA12465,Unassigned
Sg_CRR933440_bin.141,Bacteria,Wallbacteria,UBA9980,Unassigned,Unassigned,Unassigned,Unassigned
Sg_CRR933440_bin.142,Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,UBA5633,UBA5633,Unassigned
Sg_CRR933440_bin.143,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Limisphaerales,MWDV01,MWDV01,Unassigned
Sg_CRR933440_bin.145,Bacteria,Eremiobacterota,JAJTBE01,JAJTBE01,Unassigned,Unassigned,Unassigned
Sg_CRR933440_bin.147,Bacteria,Bacillota,Desulfotomaculia,Desulfotomaculales,Desulfocucumaceae,Unassigned,Unassigned
Sg_CRR933440_bin.148,Bacteria,Bacillota,Desulfotomaculia,Desulfotomaculales,Nap2-2B,46-80,Unassigned
Sg_CRR933440_bin.149,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Smithellaceae,Unassigned,Unassigned
Sg_CRR933440_bin.15,Bacteria,Bacteroidota,UBA10030,UBA10030,UBA8401,SpSt-333,Unassigned
Sg_CRR933440_bin.150,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurospirillaceae,Sulfurospirillum,Sulfurospirillum sp001602955
Sg_CRR933440_bin.151,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,SLHB01,DSVR01,DSVR01 sp029555585
Sg_CRR933440_bin.152,Bacteria,Margulisbacteria,WOR-1,O2-12-FULL-45-9,XYB2-FULL-48-7,Unassigned,Unassigned
Sg_CRR933440_bin.155,Bacteria,Patescibacteria,Microgenomatia,UBA12405,UBA12405,UBA1372,Unassigned
Sg_CRR933440_bin.156,Bacteria,Patescibacteria,Paceibacteria,UBA6257,JAPLYJ01,Unassigned,Unassigned
Sg_CRR933440_bin.158,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,JAGPLX01,JAGPLX01 sp029974695
Sg_CRR933440_bin.159,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Thermoguttaceae,CALFBP01,Unassigned
Sg_CRR933440_bin.161,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,UBA2210,UBA6078,Unassigned
Sg_CRR933440_bin.163,Bacteria,Elusimicrobiota,Elusimicrobia,Elusimicrobiales,JAAYTX01,JAAYTX01,Unassigned
Sg_CRR933440_bin.164,Bacteria,Spirochaetota,Spirochaetia,Sphaerochaetales,Sphaerochaetaceae,UBA8525,Unassigned
Sg_CRR933440_bin.167,Bacteria,Patescibacteria,Microgenomatia,UBA1400,RBG-16-45-19,SZUA-360,Unassigned
Sg_CRR933440_bin.168,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,JAAYVZ01,Unassigned
Sg_CRR933440_bin.170,Bacteria,Patescibacteria,Dojkabacteria,B142,OLB20,JAKQLP01,Unassigned
Sg_CRR933440_bin.171,Bacteria,Bacillota,Moorellia,Unassigned,Unassigned,Unassigned,Unassigned
Sg_CRR933440_bin.172,Bacteria,Bacteroidota,Kapaibacteriia,Kapaibacteriales,UBA2268,UBA2268,Unassigned
Sg_CRR933440_bin.174,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,UBA10027,CAMEGH01,Unassigned
Sg_CRR933440_bin.175,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Phenylobacterium sp024699945
Sg_CRR933440_bin.178,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,WLNW01,WLNW01,Unassigned
Sg_CRR933440_bin.179,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Smithellaceae,UBA8904,UBA8904 sp012797505
Sg_CRR933440_bin.181,Bacteria,Patescibacteria,JAHJAL01,JAHJAL01,JAHJAL01,Unassigned,Unassigned
Sg_CRR933440_bin.182,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA4823,UBA4823,Unassigned
Sg_CRR933440_bin.183,Bacteria,Omnitrophota,Koll11,Gygaellales,Profunditerraquicolaceae,Unassigned,Unassigned
Sg_CRR933440_bin.186,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,Victivallaceae,Unassigned,Unassigned
Sg_CRR933440_bin.187,Bacteria,Chloroflexota,Dehalococcoidia,GIF9,DYGU01,Unassigned,Unassigned
Sg_CRR933440_bin.189,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuricystis,Unassigned
Sg_CRR933440_bin.19,Bacteria,Omnitrophota,Koll11,Gygaellales,Profunditerraquicolaceae,JAGOOP01,Unassigned
Sg_CRR933440_bin.190,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,UBA5619,JAKAFS01,JAKAFS01 sp021372415
Sg_CRR933440_bin.191,Bacteria,Bacteroidota,SZUA-365,SZUA-365,SZUA-365,JAOSJT01,Unassigned
Sg_CRR933440_bin.192,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,UBA6109,UBA6109,Unassigned
Sg_CRR933440_bin.193,Bacteria,Armatimonadota,UBA5377,UBA5377,UBA11051,UBA11051,UBA11051 sp003542955
Sg_CRR933440_bin.195,Bacteria,Actinomycetota,Coriobacteriia,Anaerosomatales,PHET01,PHET01,Unassigned
Sg_CRR933440_bin.196,Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,CG1-02-41-26,Unassigned,Unassigned
Sg_CRR933440_bin.197,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Smithellaceae,MVRV01,MVRV01 sp002068015
Sg_CRR933440_bin.198,Bacteria,Planctomycetota,Brocadiia,CAIUPP01,CAIUPP01,JAKJEM01,Unassigned
Sg_CRR933440_bin.199,Bacteria,Marinisomatota,UBA2242,UBA2242,UBA2242,UBA2242,Unassigned
Sg_CRR933440_bin.2,Bacteria,Verrucomicrobiota,Kiritimatiellia,LD1-PB3_B,Lenti-01,Lenti-01,Unassigned
Sg_CRR933440_bin.200,Bacteria,Patescibacteria,ABY1,UBA2591,UBA6264,JAQTOB01,Unassigned
Sg_CRR933440_bin.202,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Thermoguttaceae,JAEWUR01,Unassigned
Sg_CRR933440_bin.203,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,PHBD01,PHBD01,Unassigned
Sg_CRR933440_bin.204,Bacteria,Actinomycetota,Thermoleophilia,Miltoncostaeales,Miltoncostaeaceae,Miltoncostaea,Unassigned
Sg_CRR933440_bin.205,Bacteria,Bacteroidota,SZUA-365,SZUA-365,SZUA-365,JARYLZ01,Unassigned
Sg_CRR933440_bin.207,Bacteria,Bacteroidota,Kapaibacteriia,Kapaibacteriales,UBA2268,PGYU01,PGYU01 sp018335795
Sg_CRR933440_bin.208,Bacteria,Armatimonadota,JAAZEB01,JAAZEB01,JAAZEB01,DUUU01,Unassigned
Sg_CRR933440_bin.211,Bacteria,Patescibacteria,Paceibacteria,UBA6257,UBA6257,MWBJ01,Unassigned
Sg_CRR933440_bin.212,Bacteria,Chloroflexota,Anaerolineae,DRVO01,DRVO01,Unassigned,Unassigned
Sg_CRR933440_bin.214,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Unassigned,Unassigned,Unassigned
Sg_CRR933440_bin.215,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,UBA2387,Unassigned
Sg_CRR933440_bin.216,Bacteria,Pseudomonadota,Alphaproteobacteria,Ferrovibrionales,Ferrovibrionaceae,JAHCJQ01,Unassigned
Sg_CRR933440_bin.219,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,Cloacimonas,Cloacimonas acidaminivorans
Sg_CRR933440_bin.224,Bacteria,Chloroflexota,Dehalococcoidia,GIF9,AB-539-J10,SKVJ01,Unassigned
Sg_CRR933440_bin.226,Bacteria,Patescibacteria,Microgenomatia,GWA2-44-7,UBA8517,JAHKAL01,Unassigned
Sg_CRR933440_bin.227,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Kaistiaceae,Bauldia,Unassigned
Sg_CRR933440_bin.229,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Thermoguttaceae,Unassigned,Unassigned
Sg_CRR933440_bin.23,Bacteria,Armatimonadota,UBA5377,UBA1398,UBA1398,UBA1398,Unassigned
Sg_CRR933440_bin.232,Bacteria,Patescibacteria,WWE3,UBA101185,UBA10185,JAAZNV01,Unassigned
Sg_CRR933440_bin.233,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,T78,T78 sp012517865
Sg_CRR933440_bin.236,Bacteria,Patescibacteria,ABY1,BM507,UBA12465,GCA-002841655,Unassigned
Sg_CRR933440_bin.24,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,UBA6170,UBA6170 sp002840735
Sg_CRR933440_bin.241,Bacteria,Chloroflexota,Anaerolineae,B4-G1,SLSP01,JAAZNO01,JAAZNO01 sp018055515
Sg_CRR933440_bin.243,Bacteria,Actinomycetota,Coriobacteriia,Anaerosomatales,Anaerosomataceae,WSXY01,Unassigned
Sg_CRR933440_bin.244,Bacteria,Patescibacteria,Paceibacteria,UBA6257,UBA6257,DAOVIY01,Unassigned
Sg_CRR933440_bin.245,Bacteria,Patescibacteria,Microgenomatia,GWA2-44-7,UBA8517,JAHKAL01,Unassigned
Sg_CRR933440_bin.247,Bacteria,Pseudomonadota,Gammaproteobacteria,JAQSXL01,JAQSXL01,JAQSXL01,Unassigned
Sg_CRR933440_bin.248,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,UBA4778,JAQTPK01,Unassigned
Sg_CRR933440_bin.249,Bacteria,Patescibacteria,Paceibacteria,Moranbacterales,UBA2206,JAKLFF01,Unassigned
Sg_CRR933440_bin.25,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,UBA5619,UBA5619,Unassigned
Sg_CRR933440_bin.250,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Rectinemataceae,Rectinema,Unassigned
Sg_CRR933440_bin.251,Bacteria,Verrucomicrobiota,Kiritimatiellia,JAAZAB01,JAAZAB01,Unassigned,Unassigned
Sg_CRR933440_bin.252,Bacteria,Auribacterota,Auribacteria,Auribacterales,Auribacteraceae,Unassigned,Unassigned
Sg_CRR933440_bin.253,Bacteria,Marinisomatota,UBA2242,UBA2242,UBA2242,UBA2242,Unassigned
Sg_CRR933440_bin.254,Bacteria,Atribacterota,JS1,SB-45,34-128,UBA6251,Unassigned
Sg_CRR933440_bin.259,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,UBA6265,JACCYX01,Unassigned
Sg_CRR933440_bin.26,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA4823,JAAZNS01,Unassigned
Sg_CRR933440_bin.267,Bacteria,Patescibacteria,Paceibacteria,UBA6257,UBA6257,Unassigned,Unassigned
Sg_CRR933440_bin.27,Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Caldisericum,Unassigned
Sg_CRR933440_bin.270,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polaromonas,Unassigned
Sg_CRR933440_bin.272,Bacteria,Patescibacteria,Microgenomatia,GWA2-44-7,UBA8517,Ch104c,Unassigned
Sg_CRR933440_bin.29,Bacteria,Latescibacterota,Latescibacteria,Latescibacterales,Latescibacteraceae,JABHYP01,Unassigned
Sg_CRR933440_bin.3,Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,UBA5738,UBA5738,Unassigned
Sg_CRR933440_bin.35,Bacteria,Omnitrophota,Koll11,Gygaellales,Profunditerraquicolaceae,Unassigned,Unassigned
Sg_CRR933440_bin.36,Bacteria,Pseudomonadota,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Reyranella sp030651995
Sg_CRR933440_bin.37,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,CADCSY01,JAEKLB01,Unassigned
Sg_CRR933440_bin.38,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,SLHB01,JAHDWY01,Unassigned
Sg_CRR933440_bin.4,Bacteria,Patescibacteria,UBA1384,2-12-FULL-50-11,2-12-FULL-50-11,Unassigned,Unassigned
Sg_CRR933440_bin.40,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,UBA2377,Unassigned
Sg_CRR933440_bin.42,Bacteria,Acidobacteriota,Aminicenantia,Aminicenantales,Saccharicenantaceae,Unassigned,Unassigned
Sg_CRR933440_bin.43,Bacteria,Actinomycetota,Thermoleophilia,UBA2241,UBA2241,UBA2241,Unassigned
Sg_CRR933440_bin.44,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Ga0077548,Unassigned
Sg_CRR933440_bin.45,Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,UBA5633,UBA5633,Unassigned
Sg_CRR933440_bin.48,Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,UBA5633,UBA5633,Unassigned
Sg_CRR933440_bin.51,Bacteria,Eremiobacterota,Xenobia,Xenobiales,Xenobiaceae,Xenobium,Xenobium sp022839105
Sg_CRR933440_bin.52,Bacteria,Deferribacterota,Deferribacteres,Deferribacterales,Denitrovibrionaceae,Geovibrio,Geovibrio ferrireducens
Sg_CRR933440_bin.53,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,WMHbin7,WMHbin7,Unassigned
Sg_CRR933440_bin.54,Bacteria,Bacillota,JAUYEG01,JAUYEG01,JAUYEG01,Unassigned,Unassigned
Sg_CRR933440_bin.55,Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Unassigned,Unassigned
Sg_CRR933440_bin.56,Bacteria,Pseudomonadota,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Unassigned
Sg_CRR933440_bin.61,Bacteria,Patescibacteria,Microgenomatia,UBA10105,UBA927,UBA10108,Unassigned
Sg_CRR933440_bin.63,Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,UBA5633,UBA5633,Unassigned
Sg_CRR933440_bin.64,Bacteria,Patescibacteria,ABY1,Veblenbacterales,UBA10138,JAHITT01,Unassigned
Sg_CRR933440_bin.65,Bacteria,Latescibacterota,Latescibacteria,Latescibacterales,Latescibacteraceae,Unassigned,Unassigned
Sg_CRR933440_bin.67,Bacteria,Eisenbacteria,RBG-16-71-46,CAIMUX01,CAIMUX01,Unassigned,Unassigned
Sg_CRR933440_bin.68,Bacteria,Verrucomicrobiota,Kiritimatiellia,CAIQIC01,GWF2-57-35,Unassigned,Unassigned
Sg_CRR933440_bin.7,Bacteria,Chloroflexota,Dehalococcoidia,UBA2247,UBA2247,UBA2247,Unassigned
Sg_CRR933440_bin.70,Bacteria,Patescibacteria,Dojkabacteria,SC72,SC72,JALNYV01,Unassigned
Sg_CRR933440_bin.71,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,JACDCH01,UBA9382,Unassigned
Sg_CRR933440_bin.72,Bacteria,Patescibacteria,UBA1384,Unassigned,Unassigned,Unassigned,Unassigned
Sg_CRR933440_bin.73,Bacteria,Bacillota,Clostridia,Saccharofermentanales,UBA5734,Unassigned,Unassigned
Sg_CRR933440_bin.75,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,UBA8958,JAOAFE01,Unassigned
